,0,1,2,3,4,5
89,-0.30984184,-0.9313759,-0.52079046,-0.7049438,-0.7461578,-0.39238784
90,-0.31601682,-0.9997459,-0.46486896,-0.88523585,-0.6865524,-0.6204349
91,-0.32298687,-0.96399486,-0.5637128,-0.7177392,-0.80835885,-0.43960732
92,-0.24851689,-0.9085634,-0.3663834,-0.7988,-0.6570816,-0.5420056
93,0.21113096,0.9251661,0.35159025,0.63184226,0.46617144,0.4050084
94,-0.36637706,-1.0400097,-0.6174706,-0.7916443,-0.6988082,-0.5187193
95,-0.42503092,-0.990348,-0.7270248,-0.7511854,-0.9284409,-0.5085102
96,-0.33371565,-0.9957022,-0.5810523,-0.77064466,-0.83628607,-0.47453853
97,-0.24804838,-0.8919866,-0.34412956,-0.7838538,-0.6384874,-0.6051622
98,0.2315609,0.98228174,0.34087396,0.9089833,0.44809133,0.6824065
99,-0.41747212,-1.0709671,-0.5524845,-0.9563149,-0.7441204,-0.6885527
