,0,1,2,3,4,5
26,0.19090243,0.97720134,0.26536906,0.94368446,0.34264863,0.6617505
27,0.23240116,0.9737467,0.3202978,0.85569155,0.35745266,0.5909167
28,0.24417165,0.97512543,0.3496199,0.9255114,0.43746328,0.64571536
29,0.17816818,0.87060386,0.30892318,0.6470173,0.38987327,0.39516652
30,0.22015795,0.93614393,0.32909885,0.7843097,0.3978785,0.5370759
31,0.16281605,0.85797024,0.28024116,0.6804118,0.34086767,0.46731064
32,0.19147605,0.88466024,0.31826735,0.7708414,0.4273544,0.4469917
33,0.18761158,0.9010818,0.31299487,0.71204567,0.40542156,0.4508607
34,0.1792011,0.91787493,0.30088863,0.78597075,0.37500536,0.48867628
35,0.17146447,0.9128289,0.2846164,0.7866061,0.3666519,0.51872975
36,0.1428683,0.8341341,0.26164547,0.72546047,0.3732651,0.425709
37,0.13896263,0.86621314,0.2522341,0.8377621,0.42437485,0.6239766
38,0.20388001,0.9561913,0.2968521,0.8945315,0.35711908,0.60305804
39,0.14218326,0.7758972,0.28519797,0.5785618,0.39869434,0.36155537
40,0.16975768,0.8403114,0.264322,0.6542836,0.34717846,0.45443743
41,0.15155324,0.88982385,0.2504248,0.78262866,0.34324178,0.54520226
42,0.1864773,0.89214516,0.28828716,0.8188122,0.35186446,0.56324774
43,0.17988479,0.8773054,0.310784,0.657842,0.41064468,0.3987598
44,0.17930934,0.90629625,0.32375476,0.6966872,0.43247157,0.40968594
45,0.16912702,0.8912474,0.26664242,0.7628932,0.31803086,0.48481828
46,0.21257196,0.9154907,0.32546347,0.75733685,0.3466071,0.47788492
47,0.18502894,0.8672338,0.32126734,0.6646718,0.4094126,0.40014732
48,0.17917262,0.88421166,0.28942072,0.7741596,0.38815257,0.52141935
49,0.16863494,0.88245964,0.27452436,0.68500537,0.36860135,0.4183133
50,0.17898767,0.9048922,0.2835053,0.8184245,0.37504622,0.53609794
51,0.20764291,0.8881621,0.3741819,0.7276439,0.46048468,0.4479257
52,0.19349808,0.9204091,0.30187544,0.7420216,0.3632356,0.45801362
53,0.2705504,0.9270286,0.37390527,0.82467103,0.39532253,0.5003854
54,0.16993041,0.93232787,0.24646674,0.800422,0.32153463,0.5286703
55,0.19331926,0.94346386,0.2863879,0.8497522,0.340957,0.5507258
56,0.22513136,0.92081976,0.34447265,0.87665457,0.43154696,0.5763598
57,0.19281353,0.86248475,0.32799453,0.6292052,0.46502364,0.42415893
58,0.1650614,0.89328563,0.27762282,0.73975056,0.40350932,0.40739703
59,0.18388447,0.9751501,0.2642177,0.8577776,0.35815886,0.5670039
60,0.17737308,0.86532474,0.2749887,0.6300633,0.3664299,0.404952
61,0.2476019,0.9282112,0.37026533,0.87298685,0.47524196,0.52044183
62,0.17115974,0.8531578,0.2782919,0.7427534,0.37647575,0.45691648
63,0.15694983,0.96484864,0.23171389,0.90179163,0.3114453,0.60715485
64,0.20038863,0.8535103,0.33696932,0.7916493,0.42391044,0.55360067
65,0.20201072,0.9485179,0.32506976,0.8195077,0.451834,0.49142444
66,0.18508026,0.9648367,0.270647,0.8797869,0.35319996,0.59790814
67,0.21898885,0.8879839,0.3222375,0.7060372,0.42002046,0.43154234
68,0.18425767,0.8548511,0.31445777,0.7079696,0.404863,0.386339
69,0.19592188,0.94569075,0.27381766,0.8955944,0.36711928,0.64284366
70,0.19243369,0.9420535,0.3002926,0.7742527,0.35005724,0.51061374
71,0.18450122,0.88918614,0.3028203,0.80397975,0.4007087,0.5199269
72,0.1776064,0.822975,0.28543517,0.6137271,0.35556722,0.42685476
73,0.2301808,0.9386009,0.33681142,0.8913565,0.4140488,0.6276621
74,0.1920422,0.96069527,0.3183611,0.87201047,0.38324624,0.5736973
75,0.17928682,0.9491069,0.26922387,0.8532072,0.3766269,0.58520347
76,0.18556915,0.95328504,0.26860866,0.8816655,0.37820202,0.54621124
77,0.19955729,0.91836184,0.307893,0.8062691,0.3718896,0.5512859
78,0.18095262,0.9167056,0.2810808,0.7311571,0.3849423,0.46344253
79,0.1503224,0.94247425,0.20094343,0.8442031,0.29850414,0.5555651
80,0.21660207,0.98118496,0.28846532,0.9039152,0.40055966,0.6111423
81,0.18204658,0.85293967,0.28619847,0.7001353,0.37487075,0.46802542
82,0.20652433,0.86411685,0.36817363,0.6955347,0.48707548,0.43678477
83,0.1996616,0.91702765,0.29399887,0.7547418,0.3545685,0.51958853
84,0.22542568,0.9456686,0.35816452,0.7999948,0.47492757,0.49712035
85,0.15939909,0.94027394,0.25360316,0.7510492,0.32174328,0.5575468
86,0.20903444,0.90237945,0.33787486,0.78517085,0.45106074,0.5055346
87,0.20306568,0.9332779,0.3009166,0.8894389,0.33736044,0.603181
88,0.19705573,0.91923,0.2812949,0.8171791,0.34838954,0.5145842
89,0.20118888,0.9261623,0.31029406,0.8163318,0.41971603,0.52872443
90,0.19999278,0.9206609,0.33611324,0.77407205,0.41721132,0.49131212
91,0.2140989,0.9513568,0.3310366,0.87896127,0.41381246,0.56679
92,0.18109949,0.8911913,0.3104769,0.6781893,0.39828095,0.4595023
93,0.226458,0.86776334,0.42556113,0.66694516,0.5583065,0.38643086
94,0.23529308,0.9375232,0.3392689,0.8381069,0.4133152,0.5522346
95,0.21987946,0.9231421,0.28863198,0.8565735,0.41414225,0.57036763
96,0.15650885,0.86877984,0.27397063,0.7898272,0.43815726,0.46985236
97,0.19794762,0.97861993,0.31314844,0.8696287,0.430045,0.62010705
98,0.1946083,0.94688505,0.3053646,0.85508204,0.41542828,0.5456105
99,0.19845954,0.9249695,0.3042223,0.77226764,0.40149763,0.47953752
