,0,1,2,3,4,5
83,-0.3283055,-0.9506699,-0.6798607,-0.7606858,-0.8718587,-0.46459985
84,0.20847483,0.8571336,0.2178557,0.76126546,0.55661064,0.6046692
85,-0.3048163,-0.9515167,-0.4927407,-0.7528048,-0.83209574,-0.41286322
86,0.20320502,0.9006274,0.16660944,0.7965876,0.47783327,0.5933599
87,0.3415857,0.9958444,0.49540424,0.8359894,0.8724364,0.61768913
88,0.30543685,0.9910748,0.49144647,0.8810864,0.75023377,0.61762613
89,0.28297693,0.9775156,0.47782862,0.748542,0.60979736,0.48478737
90,0.2789056,0.9506382,0.3540291,0.8555803,0.56306005,0.68285656
91,0.33038577,1.0075583,0.51272637,0.9222491,0.7247753,0.6697359
92,0.22766681,0.9476004,0.33505675,0.8032363,0.5701282,0.67244697
93,0.30034965,0.99517095,0.57683086,0.7079138,0.8003079,0.4692642
94,0.32747248,0.9872486,0.48241287,0.81858,0.83758926,0.5855827
95,0.25650442,0.91690296,0.42969084,0.6534917,0.6636566,0.38206404
96,0.286177,0.9139172,0.5528914,0.60889876,0.67030925,0.3156278
97,0.26674852,0.9472787,0.50536644,0.5652769,0.63741034,0.40992153
98,0.27950987,0.9661593,0.38081348,0.874246,0.68578774,0.7668744
99,0.17949037,0.9212445,0.3356352,0.75421065,0.5412681,0.59557015
